\P\	PurchaseOrderID	RevisionNumber	Status	EmployeeID	VendorID	ShipMethodID	OrderDate	ShipDate	SubTotal	TaxAmt	Freight	TotalDue	ModifiedDate\
V	2533	4	4	250	1624	2	2014-04-08 00:00:00	2014-04-17 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-04-17 00:00:00
V	2534	4	4	254	1548	2	2014-04-08 00:00:00	2014-04-17 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-04-17 00:00:00
V	2535	4	4	257	1598	4	2014-04-08 00:00:00	2014-04-17 00:00:00	1055.565	84.4452	26.3891	1166.3993	2014-04-17 00:00:00
V	2536	4	4	261	1658	5	2014-04-08 00:00:00	2014-04-17 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-17 00:00:00
V	2537	4	4	251	1536	4	2014-04-08 00:00:00	2014-04-17 00:00:00	722.4525	57.7962	18.0613	798.31	2014-04-17 00:00:00
V	2538	4	4	253	1568	2	2014-04-08 00:00:00	2014-04-17 00:00:00	24318.525	1945.482	607.9631	26871.9701	2014-04-17 00:00:00
V	2539	5	4	255	1648	5	2014-04-08 00:00:00	2014-04-17 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-04-17 00:00:00
V	2540	5	4	256	1646	2	2014-04-08 00:00:00	2014-04-17 00:00:00	48030.675	3842.454	1200.7669	53073.8959	2014-04-17 00:00:00
V	2541	4	4	259	1672	2	2014-04-09 00:00:00	2014-04-18 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2014-04-18 00:00:00
V	2542	4	4	260	1600	1	2014-04-09 00:00:00	2014-04-18 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-04-18 00:00:00
V	2543	4	4	258	1522	1	2014-04-09 00:00:00	2014-04-18 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-04-18 00:00:00
V	2544	4	4	254	1570	2	2014-04-09 00:00:00	2014-04-18 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-04-18 00:00:00
V	2545	4	4	257	1516	1	2014-04-09 00:00:00	2014-04-18 00:00:00	454.86	36.3888	11.3715	502.6203	2014-04-18 00:00:00
V	2546	4	4	261	1506	5	2014-04-09 00:00:00	2014-04-18 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-18 00:00:00
V	2547	4	4	251	1626	2	2014-04-09 00:00:00	2014-04-18 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-04-18 00:00:00
V	2548	4	4	253	1542	2	2014-04-09 00:00:00	2014-04-18 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-04-18 00:00:00
V	2549	4	4	255	1610	4	2014-04-09 00:00:00	2014-04-18 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-04-18 00:00:00
V	2550	4	4	256	1638	5	2014-04-09 00:00:00	2014-04-18 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-04-18 00:00:00
V	2551	4	4	252	1582	4	2014-04-09 00:00:00	2014-04-18 00:00:00	501.1965	40.0957	12.5299	553.8221	2014-04-18 00:00:00
V	2552	4	4	260	1510	5	2014-04-09 00:00:00	2014-04-18 00:00:00	143.0415	11.4433	3.576	158.0608	2014-04-18 00:00:00
V	2553	4	4	258	1526	2	2014-04-09 00:00:00	2014-04-18 00:00:00	28199.325	2255.946	704.9831	31160.2541	2014-04-18 00:00:00
V	2554	4	4	254	1644	1	2014-04-09 00:00:00	2014-04-18 00:00:00	3713.325	297.066	92.8331	4103.2241	2014-04-18 00:00:00
V	2555	4	4	257	1680	5	2014-04-09 00:00:00	2014-04-18 00:00:00	63831.075	5106.486	1595.7769	70533.3379	2014-04-18 00:00:00
V	2556	4	4	261	1584	5	2014-04-09 00:00:00	2014-04-18 00:00:00	13361.04	1068.8832	334.026	14763.9492	2014-04-18 00:00:00
V	2557	4	4	250	1620	5	2014-04-10 00:00:00	2014-04-19 00:00:00	5711.475	456.918	142.7869	6311.1799	2014-04-19 00:00:00
V	2558	4	4	253	1666	5	2014-04-10 00:00:00	2014-04-19 00:00:00	696.528	55.7222	17.4132	769.6634	2014-04-19 00:00:00
V	2559	4	4	255	1592	2	2014-04-10 00:00:00	2014-04-19 00:00:00	97.965	7.8372	2.4491	108.2513	2014-04-19 00:00:00
V	2560	4	4	256	1618	4	2014-04-10 00:00:00	2014-04-19 00:00:00	114.471	9.1577	2.8618	126.4905	2014-04-19 00:00:00
V	2561	4	4	259	1612	4	2014-04-10 00:00:00	2014-04-19 00:00:00	132.6465	10.6117	3.3162	146.5744	2014-04-19 00:00:00
V	2562	4	4	260	1586	5	2014-04-10 00:00:00	2014-04-19 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-19 00:00:00
V	2563	4	4	258	1500	1	2014-04-10 00:00:00	2014-04-19 00:00:00	418.95	33.516	10.4738	462.9398	2014-04-19 00:00:00
V	2564	5	4	254	1656	4	2014-04-10 00:00:00	2014-04-19 00:00:00	272.4435	21.7955	6.8111	301.0501	2014-04-19 00:00:00
V	2565	4	4	252	1572	1	2014-04-10 00:00:00	2014-04-19 00:00:00	461.79	36.9432	11.5448	510.278	2014-04-19 00:00:00
V	2566	4	4	261	1562	4	2014-04-10 00:00:00	2014-04-19 00:00:00	462.7665	37.0213	11.5692	511.357	2014-04-19 00:00:00
V	2567	4	4	251	1662	2	2014-04-10 00:00:00	2014-04-19 00:00:00	37.0755	2.966	0.9269	40.9684	2014-04-19 00:00:00
V	2568	4	4	253	1682	4	2014-04-10 00:00:00	2014-04-19 00:00:00	21558.075	1724.646	538.9519	23821.6729	2014-04-19 00:00:00
V	2569	4	4	255	1686	4	2014-04-10 00:00:00	2014-04-19 00:00:00	663.6735	53.0939	16.5918	733.3592	2014-04-19 00:00:00
V	2570	4	4	256	1684	5	2014-04-10 00:00:00	2014-04-19 00:00:00	65240.175	5219.214	1631.0044	72090.3934	2014-04-19 00:00:00
V	2571	4	4	259	1534	4	2014-04-10 00:00:00	2014-04-19 00:00:00	503.0865	40.2469	12.5772	555.9106	2014-04-19 00:00:00
V	2572	4	4	260	1614	5	2014-04-10 00:00:00	2014-04-19 00:00:00	273.0735	21.8459	6.8268	301.7462	2014-04-19 00:00:00
V	2573	4	4	258	1588	5	2014-04-11 00:00:00	2014-04-20 00:00:00	40471.2	3237.696	1011.78	44720.676	2014-04-20 00:00:00
V	2574	4	4	254	1622	5	2014-04-11 00:00:00	2014-04-20 00:00:00	278.523	22.2818	6.9631	307.7679	2014-04-20 00:00:00
V	2575	4	4	257	1632	5	2014-04-11 00:00:00	2014-04-20 00:00:00	62092.8	4967.424	1552.32	68612.544	2014-04-20 00:00:00
V	2576	4	4	261	1608	5	2014-04-11 00:00:00	2014-04-20 00:00:00	5948.25	475.86	148.7063	6572.8163	2014-04-20 00:00:00
V	2577	4	4	251	1576	5	2014-04-11 00:00:00	2014-04-20 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2014-04-20 00:00:00
V	2578	4	4	253	1590	1	2014-04-11 00:00:00	2014-04-20 00:00:00	525	42	13.125	580.125	2014-04-20 00:00:00
V	2579	4	4	255	1514	5	2014-04-11 00:00:00	2014-04-20 00:00:00	2003.6835	160.2947	50.0921	2214.0703	2014-04-20 00:00:00
V	2580	4	4	256	1498	4	2014-04-11 00:00:00	2014-04-20 00:00:00	26455.275	2116.422	661.3819	29233.0789	2014-04-20 00:00:00
V	2581	4	4	259	1674	2	2014-04-11 00:00:00	2014-04-20 00:00:00	944.37	75.5496	23.6093	1043.5289	2014-04-20 00:00:00
V	2582	4	4	260	1652	4	2014-04-11 00:00:00	2014-04-20 00:00:00	44594.55	3567.564	1114.8638	49276.9778	2014-04-20 00:00:00
V	2583	4	4	258	1578	5	2014-04-11 00:00:00	2014-04-20 00:00:00	26720.925	2137.674	668.0231	29526.6221	2014-04-20 00:00:00
V	2584	4	4	254	1538	5	2014-04-11 00:00:00	2014-04-20 00:00:00	37843.575	3027.486	946.0894	41817.1504	2014-04-20 00:00:00
V	2585	4	4	257	1556	4	2014-04-11 00:00:00	2014-04-20 00:00:00	25531.275	2042.502	638.2819	28212.0589	2014-04-20 00:00:00
V	2586	4	4	261	1554	4	2014-04-11 00:00:00	2014-04-20 00:00:00	482.517	38.6014	12.0629	533.1813	2014-04-20 00:00:00
V	2587	4	4	251	1688	4	2014-04-11 00:00:00	2014-04-20 00:00:00	125.748	10.0598	3.1437	138.9515	2014-04-20 00:00:00
V	2588	4	4	253	1580	5	2014-04-11 00:00:00	2014-04-20 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-04-20 00:00:00
V	2589	4	4	252	1496	4	2014-04-14 00:00:00	2014-04-23 00:00:00	235.9035	18.8723	5.8976	260.6734	2014-04-23 00:00:00
V	2590	4	4	256	1494	2	2014-04-14 00:00:00	2014-04-23 00:00:00	8847.3	707.784	221.1825	9776.2665	2014-04-23 00:00:00
V	2591	4	4	259	1650	5	2014-04-14 00:00:00	2014-04-23 00:00:00	171.0765	13.6861	4.2769	189.0395	2014-04-23 00:00:00
V	2592	4	4	260	1654	4	2014-04-14 00:00:00	2014-04-23 00:00:00	20397.3	1631.784	509.9325	22539.0165	2014-04-23 00:00:00
V	2593	4	4	258	1664	3	2014-04-14 00:00:00	2014-04-23 00:00:00	14628.075	1170.246	365.7019	16164.0229	2014-04-23 00:00:00
V	2594	4	4	254	1678	3	2014-04-14 00:00:00	2014-04-23 00:00:00	33350.625	2668.05	833.7656	36852.4406	2014-04-23 00:00:00
V	2595	4	4	257	1616	4	2014-04-14 00:00:00	2014-04-23 00:00:00	475.6815	38.0545	11.892	525.628	2014-04-23 00:00:00
V	2596	4	4	261	1492	4	2014-04-14 00:00:00	2014-04-23 00:00:00	482.517	38.6014	12.0629	533.1813	2014-04-23 00:00:00
V	2597	4	4	251	1602	5	2014-04-14 00:00:00	2014-04-23 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2014-04-23 00:00:00
V	2598	4	4	253	1540	4	2014-04-14 00:00:00	2014-04-23 00:00:00	602.2485	48.1799	15.0562	665.4846	2014-04-23 00:00:00
V	2599	4	4	255	1628	5	2014-04-14 00:00:00	2014-04-23 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-04-23 00:00:00
V	2600	4	4	252	1604	4	2014-04-14 00:00:00	2014-04-23 00:00:00	1839.5055	147.1604	45.9876	2032.6535	2014-04-23 00:00:00
V	2601	4	4	259	1690	5	2014-04-14 00:00:00	2014-04-23 00:00:00	146.286	11.7029	3.6572	161.6461	2014-04-23 00:00:00
V	2602	4	4	260	1566	5	2014-04-14 00:00:00	2014-04-23 00:00:00	102.564	8.2051	2.5641	113.3332	2014-04-23 00:00:00
V	2603	5	4	258	1698	5	2014-04-14 00:00:00	2014-04-23 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-04-23 00:00:00
V	2604	4	3	250	1560	5	2014-04-14 00:00:00	2014-04-23 00:00:00	13669.425	1093.554	341.7356	15104.7146	2014-04-23 00:00:00
V	2605	4	4	257	1692	5	2014-04-15 00:00:00	2014-04-24 00:00:00	2934.54	234.7632	73.3635	3242.6667	2014-04-24 00:00:00
V	2606	4	4	261	1696	2	2014-04-15 00:00:00	2014-04-24 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2014-04-24 00:00:00
V	2607	4	4	251	1504	1	2014-04-15 00:00:00	2014-04-24 00:00:00	551.88	44.1504	13.797	609.8274	2014-04-24 00:00:00
V	2608	4	4	253	1544	1	2014-04-15 00:00:00	2014-04-24 00:00:00	6987.75	559.02	174.6938	7721.4638	2014-04-24 00:00:00
V	2609	4	4	255	1530	2	2014-04-15 00:00:00	2014-04-24 00:00:00	28072.275	2245.782	701.8069	31019.8639	2014-04-24 00:00:00
V	2610	4	4	256	1508	1	2014-04-15 00:00:00	2014-04-24 00:00:00	37312.275	2984.982	932.8069	41230.0639	2014-04-24 00:00:00
V	2611	4	4	259	1694	1	2014-04-15 00:00:00	2014-04-24 00:00:00	3407.25	272.58	85.1813	3765.0113	2014-04-24 00:00:00
V	2612	4	4	260	1624	2	2014-04-15 00:00:00	2014-04-24 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-04-24 00:00:00
V	2613	4	4	258	1548	2	2014-04-15 00:00:00	2014-04-24 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-04-24 00:00:00
V	2614	4	4	254	1598	4	2014-04-15 00:00:00	2014-04-24 00:00:00	240.723	19.2578	6.0181	265.9989	2014-04-24 00:00:00
V	2615	4	4	257	1658	5	2014-04-15 00:00:00	2014-04-24 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-24 00:00:00
V	2616	4	4	261	1536	5	2014-04-15 00:00:00	2014-04-24 00:00:00	544.7295	43.5784	13.6182	601.9261	2014-04-24 00:00:00
V	2617	4	4	251	1568	1	2014-04-15 00:00:00	2014-04-24 00:00:00	18641.7	1491.336	466.0425	20599.0785	2014-04-24 00:00:00
V	2618	4	4	253	1648	5	2014-04-15 00:00:00	2014-04-24 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-04-24 00:00:00
V	2619	4	4	255	1646	2	2014-04-15 00:00:00	2014-04-24 00:00:00	48030.675	3842.454	1200.7669	53073.8959	2014-04-24 00:00:00
V	2620	4	4	256	1672	4	2014-04-15 00:00:00	2014-04-24 00:00:00	421.155	33.6924	10.5289	465.3763	2014-04-24 00:00:00
V	2621	4	4	259	1600	1	2014-04-16 00:00:00	2014-04-25 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-04-25 00:00:00
V	2622	7	4	250	1522	1	2014-04-16 00:00:00	2014-04-25 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-04-25 00:00:00
V	2623	4	4	258	1570	4	2014-04-16 00:00:00	2014-04-25 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-04-25 00:00:00
V	2624	4	4	254	1516	1	2014-04-16 00:00:00	2014-04-25 00:00:00	454.86	36.3888	11.3715	502.6203	2014-04-25 00:00:00
V	2625	4	4	257	1506	5	2014-04-16 00:00:00	2014-04-25 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-25 00:00:00
V	2626	4	4	261	1626	2	2014-04-16 00:00:00	2014-04-25 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-04-25 00:00:00
V	2627	4	4	251	1542	2	2014-04-16 00:00:00	2014-04-25 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-04-25 00:00:00
V	2628	4	4	253	1610	4	2014-04-16 00:00:00	2014-04-25 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-04-25 00:00:00
V	2629	4	4	255	1638	5	2014-04-16 00:00:00	2014-04-25 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-04-25 00:00:00
V	2630	4	4	256	1582	4	2014-04-16 00:00:00	2014-04-25 00:00:00	247.5585	19.8047	6.189	273.5522	2014-04-25 00:00:00
V	2631	4	4	259	1510	5	2014-04-16 00:00:00	2014-04-25 00:00:00	143.0415	11.4433	3.576	158.0608	2014-04-25 00:00:00
V	2632	4	4	260	1526	2	2014-04-16 00:00:00	2014-04-25 00:00:00	28199.325	2255.946	704.9831	31160.2541	2014-04-25 00:00:00
V	2633	4	4	250	1644	1	2014-04-16 00:00:00	2014-04-25 00:00:00	3713.325	297.066	92.8331	4103.2241	2014-04-25 00:00:00
V	2634	4	4	254	1680	5	2014-04-16 00:00:00	2014-04-25 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-25 00:00:00
V	2635	4	4	257	1584	5	2014-04-16 00:00:00	2014-04-25 00:00:00	2979.27	238.3416	74.4818	3292.0934	2014-04-25 00:00:00
V	2636	4	4	261	1620	5	2014-04-16 00:00:00	2014-04-25 00:00:00	5711.475	456.918	142.7869	6311.1799	2014-04-25 00:00:00
V	2637	4	4	251	1666	5	2014-04-17 00:00:00	2014-04-26 00:00:00	776.79	62.1432	19.4198	858.353	2014-04-26 00:00:00
V	2638	4	4	253	1592	2	2014-04-17 00:00:00	2014-04-26 00:00:00	97.965	7.8372	2.4491	108.2513	2014-04-26 00:00:00
V	2639	4	4	255	1618	4	2014-04-17 00:00:00	2014-04-26 00:00:00	114.471	9.1577	2.8618	126.4905	2014-04-26 00:00:00
V	2640	4	4	256	1612	4	2014-04-17 00:00:00	2014-04-26 00:00:00	132.6465	10.6117	3.3162	146.5744	2014-04-26 00:00:00
V	2641	4	4	259	1586	5	2014-04-17 00:00:00	2014-04-26 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-04-26 00:00:00
V	2642	4	4	260	1500	1	2014-04-17 00:00:00	2014-04-26 00:00:00	418.95	33.516	10.4738	462.9398	2014-04-26 00:00:00
V	2643	4	4	258	1656	4	2014-04-17 00:00:00	2014-04-26 00:00:00	389.655	31.1724	9.7414	430.5688	2014-04-26 00:00:00
V	2644	4	4	254	1572	1	2014-04-17 00:00:00	2014-04-26 00:00:00	461.79	36.9432	11.5448	510.278	2014-04-26 00:00:00
V	2645	4	4	257	1562	4	2014-04-17 00:00:00	2014-04-26 00:00:00	1656.837	132.547	41.4209	1830.8049	2014-04-26 00:00:00
V	2646	4	4	261	1662	2	2014-04-17 00:00:00	2014-04-26 00:00:00	37.0755	2.966	0.9269	40.9684	2014-04-26 00:00:00
V	2647	4	4	251	1682	4	2014-04-17 00:00:00	2014-04-26 00:00:00	21558.075	1724.646	538.9519	23821.6729	2014-04-26 00:00:00
V	2648	4	4	253	1686	4	2014-04-17 00:00:00	2014-04-26 00:00:00	624.2985	49.9439	15.6075	689.8499	2014-04-26 00:00:00
V	2649	4	4	255	1684	4	2014-04-17 00:00:00	2014-04-26 00:00:00	20980.575	1678.446	524.5144	23183.5354	2014-04-26 00:00:00
V	2650	4	4	256	1534	4	2014-04-17 00:00:00	2014-04-26 00:00:00	360.045	28.8036	9.0011	397.8497	2014-04-26 00:00:00
V	2651	4	4	252	1614	4	2014-04-17 00:00:00	2014-04-26 00:00:00	260.4735	20.8379	6.5118	287.8232	2014-04-26 00:00:00
V	2652	4	4	260	1588	5	2014-04-17 00:00:00	2014-04-26 00:00:00	40471.2	3237.696	1011.78	44720.676	2014-04-26 00:00:00
V	2653	4	4	258	1622	5	2014-04-18 00:00:00	2014-04-27 00:00:00	414.855	33.1884	10.3714	458.4148	2014-04-27 00:00:00
V	2654	4	4	254	1632	5	2014-04-18 00:00:00	2014-04-27 00:00:00	38421.075	3073.686	960.5269	42455.2879	2014-04-27 00:00:00
V	2655	4	4	257	1608	5	2014-04-18 00:00:00	2014-04-27 00:00:00	5948.25	475.86	148.7063	6572.8163	2014-04-27 00:00:00
V	2656	4	4	261	1576	5	2014-04-18 00:00:00	2014-04-27 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2014-04-27 00:00:00
V	2657	4	4	250	1590	1	2014-04-18 00:00:00	2014-04-27 00:00:00	525	42	13.125	580.125	2014-04-27 00:00:00
V	2658	4	4	253	1514	5	2014-04-18 00:00:00	2014-04-27 00:00:00	2003.6835	160.2947	50.0921	2214.0703	2014-04-27 00:00:00
V	2659	4	4	255	1498	4	2014-04-18 00:00:00	2014-04-27 00:00:00	26455.275	2116.422	661.3819	29233.0789	2014-04-27 00:00:00
V	2660	4	4	256	1674	2	2014-04-18 00:00:00	2014-04-27 00:00:00	944.37	75.5496	23.6093	1043.5289	2014-04-27 00:00:00
V	2661	4	4	259	1652	1	2014-04-18 00:00:00	2014-04-27 00:00:00	6993.525	559.482	174.8381	7727.8451	2014-04-27 00:00:00
V	2662	4	4	260	1578	3	2014-04-18 00:00:00	2014-04-27 00:00:00	36122.625	2889.81	903.0656	39915.5006	2014-04-27 00:00:00
V	2663	4	4	258	1538	5	2014-04-18 00:00:00	2014-04-27 00:00:00	37843.575	3027.486	946.0894	41817.1504	2014-04-27 00:00:00
V	2664	4	4	254	1556	4	2014-04-18 00:00:00	2014-04-27 00:00:00	25531.275	2042.502	638.2819	28212.0589	2014-04-27 00:00:00
V	2665	4	4	252	1554	4	2014-04-18 00:00:00	2014-04-27 00:00:00	111.069	8.8855	2.7767	122.7312	2014-04-27 00:00:00
V	2666	9	4	261	1688	4	2014-04-18 00:00:00	2014-04-27 00:00:00	125.748	10.0598	3.1437	138.9515	2014-04-27 00:00:00
V	2667	4	4	251	1580	5	2014-04-18 00:00:00	2014-04-27 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-04-27 00:00:00
V	2668	4	4	253	1496	5	2014-04-18 00:00:00	2014-04-27 00:00:00	696.528	55.7222	17.4132	769.6634	2014-04-27 00:00:00
V	2669	4	4	255	1494	2	2014-04-21 00:00:00	2014-04-30 00:00:00	8847.3	707.784	221.1825	9776.2665	2014-04-30 00:00:00
V	2670	4	4	256	1650	5	2014-04-21 00:00:00	2014-04-30 00:00:00	171.0765	13.6861	4.2769	189.0395	2014-04-30 00:00:00
V	2671	4	4	259	1654	4	2014-04-21 00:00:00	2014-04-30 00:00:00	20397.3	1631.784	509.9325	22539.0165	2014-04-30 00:00:00
V	2672	4	4	260	1664	3	2014-04-21 00:00:00	2014-04-30 00:00:00	14628.075	1170.246	365.7019	16164.0229	2014-04-30 00:00:00
V	2673	4	4	258	1678	4	2014-04-21 00:00:00	2014-04-30 00:00:00	25334.925	2026.794	633.3731	27995.0921	2014-04-30 00:00:00
V	2674	4	4	254	1616	5	2014-04-21 00:00:00	2014-04-30 00:00:00	278.523	22.2818	6.9631	307.7679	2014-04-30 00:00:00
V	2675	4	4	257	1492	4	2014-04-21 00:00:00	2014-04-30 00:00:00	111.069	8.8855	2.7767	122.7312	2014-04-30 00:00:00
V	2676	4	4	261	1602	5	2014-04-21 00:00:00	2014-04-30 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2014-04-30 00:00:00
V	2677	4	4	251	1540	4	2014-04-21 00:00:00	2014-04-30 00:00:00	748.755	59.9004	18.7189	827.3743	2014-04-30 00:00:00
V	2678	4	4	253	1628	5	2014-04-21 00:00:00	2014-04-30 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-04-30 00:00:00
V	2679	4	4	255	1604	4	2014-04-21 00:00:00	2014-04-30 00:00:00	1839.5055	147.1604	45.9876	2032.6535	2014-04-30 00:00:00
V	2680	4	4	256	1690	5	2014-04-21 00:00:00	2014-04-30 00:00:00	146.286	11.7029	3.6572	161.6461	2014-04-30 00:00:00
V	2681	4	4	259	1566	5	2014-04-21 00:00:00	2014-04-30 00:00:00	102.564	8.2051	2.5641	113.3332	2014-04-30 00:00:00
V	2682	4	4	260	1698	5	2014-04-21 00:00:00	2014-04-30 00:00:00	150.7905	12.0632	3.7698	166.6235	2014-04-30 00:00:00
V	2683	4	4	258	1560	5	2014-04-21 00:00:00	2014-04-30 00:00:00	13669.425	1093.554	341.7356	15104.7146	2014-04-30 00:00:00
V	2684	4	4	254	1692	5	2014-04-21 00:00:00	2014-04-30 00:00:00	6444.9	515.592	161.1225	7121.6145	2014-04-30 00:00:00
V	2685	4	4	257	1696	2	2014-04-22 00:00:00	2014-05-01 00:00:00	152581.275	12206.502	3814.5319	168602.3089	2014-05-01 00:00:00
V	2686	4	4	261	1504	1	2014-04-22 00:00:00	2014-05-01 00:00:00	551.88	44.1504	13.797	609.8274	2014-05-01 00:00:00
V	2687	4	4	251	1544	1	2014-04-22 00:00:00	2014-05-01 00:00:00	6987.75	559.02	174.6938	7721.4638	2014-05-01 00:00:00
V	2688	5	4	253	1530	2	2014-04-22 00:00:00	2014-05-01 00:00:00	28072.275	2245.782	701.8069	31019.8639	2014-05-01 00:00:00
V	2689	4	4	252	1508	1	2014-04-22 00:00:00	2014-05-01 00:00:00	37312.275	2984.982	932.8069	41230.0639	2014-05-01 00:00:00
V	2690	4	4	256	1694	1	2014-04-22 00:00:00	2014-05-01 00:00:00	7623	609.84	190.575	8423.415	2014-05-01 00:00:00
V	2691	4	4	259	1624	2	2014-04-22 00:00:00	2014-05-01 00:00:00	28297.5	2263.8	707.4375	31268.7375	2014-05-01 00:00:00
V	2692	4	4	260	1548	2	2014-04-22 00:00:00	2014-05-01 00:00:00	59.9445	4.7956	1.4986	66.2387	2014-05-01 00:00:00
V	2693	4	4	258	1598	4	2014-04-22 00:00:00	2014-05-01 00:00:00	358.155	28.6524	8.9539	395.7613	2014-05-01 00:00:00
V	2694	4	4	254	1658	5	2014-04-22 00:00:00	2014-05-01 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-05-01 00:00:00
V	2695	4	4	257	1536	4	2014-04-22 00:00:00	2014-05-01 00:00:00	1637.937	131.035	40.9484	1809.9204	2014-05-01 00:00:00
V	2696	4	4	261	1568	2	2014-04-22 00:00:00	2014-05-01 00:00:00	29989.575	2399.166	749.7394	33138.4804	2014-05-01 00:00:00
V	2697	4	4	251	1648	5	2014-04-22 00:00:00	2014-05-01 00:00:00	142.4115	11.3929	3.5603	157.3647	2014-05-01 00:00:00
V	2698	4	4	253	1646	2	2014-04-22 00:00:00	2014-05-01 00:00:00	48030.675	3842.454	1200.7669	53073.8959	2014-05-01 00:00:00
V	2699	4	4	255	1672	4	2014-04-22 00:00:00	2014-05-01 00:00:00	12127.7415	970.2193	303.1935	13401.1543	2014-05-01 00:00:00
V	2700	4	4	252	1600	1	2014-04-22 00:00:00	2014-05-01 00:00:00	1276.275	102.102	31.9069	1410.2839	2014-05-01 00:00:00
V	2701	4	4	259	1522	1	2014-04-23 00:00:00	2014-05-02 00:00:00	2003.925	160.314	50.0981	2214.3371	2014-05-02 00:00:00
V	2702	4	4	260	1570	2	2014-04-23 00:00:00	2014-05-02 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-05-02 00:00:00
V	2703	4	4	258	1516	1	2014-04-23 00:00:00	2014-05-02 00:00:00	454.86	36.3888	11.3715	502.6203	2014-05-02 00:00:00
V	2704	4	3	250	1506	5	2014-04-23 00:00:00	2014-05-02 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2014-05-02 00:00:00
V	2705	4	4	257	1626	2	2014-04-23 00:00:00	2014-05-02 00:00:00	7132.125	570.57	178.3031	7880.9981	2014-05-02 00:00:00
V	2706	5	4	261	1542	2	2014-04-23 00:00:00	2014-05-02 00:00:00	28343.7	2267.496	708.5925	31319.7885	2014-05-02 00:00:00
V	2707	4	4	251	1610	4	2014-04-23 00:00:00	2014-05-02 00:00:00	22516.725	1801.338	562.9181	24880.9811	2014-05-02 00:00:00
V	2708	4	4	253	1638	5	2014-04-23 00:00:00	2014-05-02 00:00:00	34644.225	2771.538	866.1056	38281.8686	2014-05-02 00:00:00
V	2709	4	4	255	1582	5	2014-04-23 00:00:00	2014-05-02 00:00:00	694.1655	55.5332	17.3541	767.0528	2014-05-02 00:00:00
V	2710	4	4	256	1510	5	2014-04-23 00:00:00	2014-05-02 00:00:00	143.0415	11.4433	3.576	158.0608	2014-05-02 00:00:00
V	2711	4	4	259	1526	2	2014-04-23 00:00:00	2014-05-02 00:00:00	28199.325	2255.946	704.9831	31160.2541	2014-05-02 00:00:00
V	2712	4	4	260	1644	1	2014-04-23 00:00:00	2014-05-02 00:00:00	3713.325	297.066	92.8331	4103.2241	2014-05-02 00:00:00
V	2713	4	4	258	1680	4	2014-04-23 00:00:00	2014-05-02 00:00:00	19952.625	1596.21	498.8156	22047.6506	2014-05-02 00:00:00
V	2714	4	4	254	1584	5	2014-04-23 00:00:00	2014-05-02 00:00:00	6540.66	523.2528	163.5165	7227.4293	2014-05-02 00:00:00
V	2715	4	4	257	1620	5	2014-04-23 00:00:00	2014-05-02 00:00:00	5711.475	456.918	142.7869	6311.1799	2014-05-02 00:00:00
V	2716	4	4	261	1666	4	2014-04-23 00:00:00	2014-05-02 00:00:00	484.407	38.7526	12.1102	535.2698	2014-05-02 00:00:00
V	2717	4	4	251	1592	2	2014-04-24 00:00:00	2014-05-03 00:00:00	97.965	7.8372	2.4491	108.2513	2014-05-03 00:00:00
