\P\	CurrencyRateID	CurrencyRateDate	FromCurrencyCode	ToCurrencyCode	AverageRate	EndOfDayRate	ModifiedDate\
V	6560	2012-12-13 00:00:00	USD	SAR	3.7507	3.7595	2012-12-13 00:00:00
V	6561	2012-12-13 00:00:00	USD	VEB	715.2599	715.2899	2012-12-13 00:00:00
V	6562	2012-12-14 00:00:00	USD	ARS	1	0.9991	2012-12-14 00:00:00
V	6563	2012-12-14 00:00:00	USD	AUD	1.9507	1.9504	2012-12-14 00:00:00
V	6564	2012-12-14 00:00:00	USD	BRL	2.342	2.338	2012-12-14 00:00:00
V	6565	2012-12-14 00:00:00	USD	CAD	1.546	1.5427	2012-12-14 00:00:00
V	6566	2012-12-14 00:00:00	USD	CNY	8.2784	8.278	2012-12-14 00:00:00
V	6567	2012-12-14 00:00:00	USD	EUR	1.1669	1.1666	2012-12-14 00:00:00
V	6568	2012-12-14 00:00:00	USD	GBP	0.7009	0.7005	2012-12-14 00:00:00
V	6569	2012-12-14 00:00:00	USD	JPY	120.408	120.369	2012-12-14 00:00:00
V	6570	2012-12-14 00:00:00	USD	MXN	9.1969	9.1899	2012-12-14 00:00:00
V	6571	2012-12-14 00:00:00	USD	SAR	3.7507	3.7444	2012-12-14 00:00:00
V	6572	2012-12-14 00:00:00	USD	VEB	715.0099	715	2012-12-14 00:00:00
V	6573	2012-12-15 00:00:00	USD	ARS	1	1.0003	2012-12-15 00:00:00
V	6574	2012-12-15 00:00:00	USD	AUD	1.9748	1.9755	2012-12-15 00:00:00
V	6575	2012-12-15 00:00:00	USD	BRL	2.3744	2.3839	2012-12-15 00:00:00
V	6576	2012-12-15 00:00:00	USD	CAD	1.5388	1.5447	2012-12-15 00:00:00
V	6577	2012-12-15 00:00:00	USD	CNY	8.2777	8.2787	2012-12-15 00:00:00
V	6578	2012-12-15 00:00:00	USD	EUR	1.1826	1.1832	2012-12-15 00:00:00
V	6579	2012-12-15 00:00:00	USD	GBP	0.7055	0.7057	2012-12-15 00:00:00
V	6580	2012-12-15 00:00:00	USD	JPY	119.208	119.261	2012-12-15 00:00:00
V	6581	2012-12-15 00:00:00	USD	MXN	9.1877	9.1929	2012-12-15 00:00:00
V	6582	2012-12-15 00:00:00	USD	SAR	3.7507	3.7547	2012-12-15 00:00:00
V	6583	2012-12-15 00:00:00	USD	VEB	716.0099	716.0599	2012-12-15 00:00:00
V	6584	2012-12-16 00:00:00	USD	ARS	0.9995	0.9991	2012-12-16 00:00:00
V	6585	2012-12-16 00:00:00	USD	AUD	1.9677	1.9676	2012-12-16 00:00:00
V	6586	2012-12-16 00:00:00	USD	BRL	2.378	2.378	2012-12-16 00:00:00
V	6587	2012-12-16 00:00:00	USD	CAD	1.5357	1.5303	2012-12-16 00:00:00
V	6588	2012-12-16 00:00:00	USD	CNY	8.2784	8.2781	2012-12-16 00:00:00
V	6589	2012-12-16 00:00:00	USD	EUR	1.1794	1.1787	2012-12-16 00:00:00
V	6590	2012-12-16 00:00:00	USD	GBP	0.7054	0.7046	2012-12-16 00:00:00
V	6591	2012-12-16 00:00:00	USD	JPY	119.31	119.254	2012-12-16 00:00:00
V	6592	2012-12-16 00:00:00	USD	MXN	9.175	9.166	2012-12-16 00:00:00
V	6593	2012-12-16 00:00:00	USD	SAR	3.7505	3.7423	2012-12-16 00:00:00
V	6594	2012-12-16 00:00:00	USD	VEB	715.0099	714.9299	2012-12-16 00:00:00
V	6595	2012-12-17 00:00:00	USD	ARS	0.9995	1.0003	2012-12-17 00:00:00
V	6596	2012-12-17 00:00:00	USD	AUD	1.9677	1.9681	2012-12-17 00:00:00
V	6597	2012-12-17 00:00:00	USD	BRL	2.378	2.382	2012-12-17 00:00:00
V	6598	2012-12-17 00:00:00	USD	CAD	1.5383	1.5459	2012-12-17 00:00:00
V	6599	2012-12-17 00:00:00	USD	CNY	8.2784	8.2789	2012-12-17 00:00:00
V	6600	2012-12-17 00:00:00	USD	EUR	1.1794	1.1795	2012-12-17 00:00:00
V	6601	2012-12-17 00:00:00	USD	GBP	0.7054	0.7056	2012-12-17 00:00:00
V	6602	2012-12-17 00:00:00	USD	JPY	119.31	119.364	2012-12-17 00:00:00
V	6603	2012-12-17 00:00:00	USD	MXN	9.175	9.1769	2012-12-17 00:00:00
V	6604	2012-12-17 00:00:00	USD	SAR	3.7505	3.7553	2012-12-17 00:00:00
V	6605	2012-12-17 00:00:00	USD	VEB	715.0099	715.08	2012-12-17 00:00:00
V	6606	2012-12-18 00:00:00	USD	ARS	0.9995	0.9986	2012-12-18 00:00:00
V	6607	2012-12-18 00:00:00	USD	AUD	1.9782	1.9774	2012-12-18 00:00:00
V	6608	2012-12-18 00:00:00	USD	BRL	2.378	2.3759	2012-12-18 00:00:00
V	6609	2012-12-18 00:00:00	USD	CAD	1.5365	1.5289	2012-12-18 00:00:00
V	6610	2012-12-18 00:00:00	USD	CNY	8.2784	8.2782	2012-12-18 00:00:00
V	6611	2012-12-18 00:00:00	USD	EUR	1.1794	1.1785	2012-12-18 00:00:00
V	6612	2012-12-18 00:00:00	USD	GBP	0.7036	0.7028	2012-12-18 00:00:00
V	6613	2012-12-18 00:00:00	USD	JPY	119.27	119.1889	2012-12-18 00:00:00
V	6614	2012-12-18 00:00:00	USD	MXN	9.175	9.1669	2012-12-18 00:00:00
V	6615	2012-12-18 00:00:00	USD	SAR	3.7507	3.7429	2012-12-18 00:00:00
V	6616	2012-12-18 00:00:00	USD	VEB	715.0099	714.9299	2012-12-18 00:00:00
V	6617	2012-12-19 00:00:00	USD	ARS	0.9998	0.9999	2012-12-19 00:00:00
V	6618	2012-12-19 00:00:00	USD	AUD	1.9703	1.9706	2012-12-19 00:00:00
V	6619	2012-12-19 00:00:00	USD	BRL	2.383	2.386	2012-12-19 00:00:00
V	6620	2012-12-19 00:00:00	USD	CAD	1.536	1.5441	2012-12-19 00:00:00
V	6621	2012-12-19 00:00:00	USD	CNY	8.2777	8.2784	2012-12-19 00:00:00
V	6622	2012-12-19 00:00:00	USD	EUR	1.1822	1.1823	2012-12-19 00:00:00
V	6623	2012-12-19 00:00:00	USD	GBP	0.7072	0.7075	2012-12-19 00:00:00
V	6624	2012-12-19 00:00:00	USD	JPY	119.302	119.3499	2012-12-19 00:00:00
V	6625	2012-12-19 00:00:00	USD	MXN	9.1743	9.1809	2012-12-19 00:00:00
V	6626	2012-12-19 00:00:00	USD	SAR	3.7505	3.7547	2012-12-19 00:00:00
V	6627	2012-12-19 00:00:00	USD	VEB	715.75	715.7599	2012-12-19 00:00:00
V	6628	2012-12-20 00:00:00	USD	ARS	0.9999	0.9998	2012-12-20 00:00:00
V	6629	2012-12-20 00:00:00	USD	AUD	1.96	1.9591	2012-12-20 00:00:00
V	6630	2012-12-20 00:00:00	USD	BRL	2.3875	2.3809	2012-12-20 00:00:00
V	6631	2012-12-20 00:00:00	USD	CAD	1.531	1.525	2012-12-20 00:00:00
V	6632	2012-12-20 00:00:00	USD	CNY	8.2776	8.2775	2012-12-20 00:00:00
V	6633	2012-12-20 00:00:00	USD	EUR	1.1711	1.1707	2012-12-20 00:00:00
V	6634	2012-12-20 00:00:00	USD	GBP	0.7079	0.707	2012-12-20 00:00:00
V	6635	2012-12-20 00:00:00	USD	JPY	120.337	120.2429	2012-12-20 00:00:00
V	6636	2012-12-20 00:00:00	USD	MXN	9.151	9.144	2012-12-20 00:00:00
V	6637	2012-12-20 00:00:00	USD	SAR	3.7505	3.7456	2012-12-20 00:00:00
V	6638	2012-12-20 00:00:00	USD	VEB	715.5	715.3999	2012-12-20 00:00:00
V	6639	2012-12-21 00:00:00	USD	ARS	0.9999	1.0004	2012-12-21 00:00:00
V	6640	2012-12-21 00:00:00	USD	AUD	1.9379	1.9387	2012-12-21 00:00:00
V	6641	2012-12-21 00:00:00	USD	BRL	2.3889	2.391	2012-12-21 00:00:00
V	6642	2012-12-21 00:00:00	USD	CAD	1.5262	1.5321	2012-12-21 00:00:00
V	6643	2012-12-21 00:00:00	USD	CNY	8.278	8.278	2012-12-21 00:00:00
V	6644	2012-12-21 00:00:00	USD	EUR	1.1781	1.1786	2012-12-21 00:00:00
V	6645	2012-12-21 00:00:00	USD	GBP	0.7183	0.7188	2012-12-21 00:00:00
V	6646	2012-12-21 00:00:00	USD	JPY	120.3619	120.38	2012-12-21 00:00:00
V	6647	2012-12-21 00:00:00	USD	MXN	9.1137	9.118	2012-12-21 00:00:00
V	6648	2012-12-21 00:00:00	USD	SAR	3.7505	3.7561	2012-12-21 00:00:00
V	6649	2012-12-21 00:00:00	USD	VEB	715.5	715.5099	2012-12-21 00:00:00
V	6650	2012-12-22 00:00:00	USD	ARS	0.9999	0.9997	2012-12-22 00:00:00
V	6651	2012-12-22 00:00:00	USD	AUD	1.9271	1.9262	2012-12-22 00:00:00
V	6652	2012-12-22 00:00:00	USD	BRL	2.3662	2.363	2012-12-22 00:00:00
V	6653	2012-12-22 00:00:00	USD	CAD	1.522	1.5194	2012-12-22 00:00:00
V	6654	2012-12-22 00:00:00	USD	CNY	8.2774	8.2774	2012-12-22 00:00:00
V	6655	2012-12-22 00:00:00	USD	EUR	1.1766	1.1761	2012-12-22 00:00:00
V	6656	2012-12-22 00:00:00	USD	GBP	0.7189	0.7179	2012-12-22 00:00:00
V	6657	2012-12-22 00:00:00	USD	JPY	120.18	120.125	2012-12-22 00:00:00
V	6658	2012-12-22 00:00:00	USD	MXN	9.1132	9.1059	2012-12-22 00:00:00
V	6659	2012-12-22 00:00:00	USD	SAR	3.7505	3.7431	2012-12-22 00:00:00
V	6660	2012-12-22 00:00:00	USD	VEB	715.75	715.72	2012-12-22 00:00:00
V	6661	2012-12-23 00:00:00	USD	ARS	0.9997	0.9997	2012-12-23 00:00:00
V	6662	2012-12-23 00:00:00	USD	AUD	1.9033	1.9036	2012-12-23 00:00:00
V	6663	2012-12-23 00:00:00	USD	BRL	2.3599	2.361	2012-12-23 00:00:00
V	6664	2012-12-23 00:00:00	USD	CAD	1.52	1.523	2012-12-23 00:00:00
V	6665	2012-12-23 00:00:00	USD	CNY	8.2774	8.2781	2012-12-23 00:00:00
V	6666	2012-12-23 00:00:00	USD	EUR	1.176	1.1766	2012-12-23 00:00:00
V	6667	2012-12-23 00:00:00	USD	GBP	0.7249	0.7258	2012-12-23 00:00:00
V	6668	2012-12-23 00:00:00	USD	JPY	120.9659	121.062	2012-12-23 00:00:00
V	6669	2012-12-23 00:00:00	USD	MXN	9.0549	9.06	2012-12-23 00:00:00
V	6670	2012-12-23 00:00:00	USD	SAR	3.7507	3.7557	2012-12-23 00:00:00
V	6671	2012-12-23 00:00:00	USD	VEB	716	716.08	2012-12-23 00:00:00
V	6672	2012-12-24 00:00:00	USD	ARS	0.9997	0.9995	2012-12-24 00:00:00
V	6673	2012-12-24 00:00:00	USD	AUD	1.9033	1.9028	2012-12-24 00:00:00
V	6674	2012-12-24 00:00:00	USD	BRL	2.3599	2.353	2012-12-24 00:00:00
V	6675	2012-12-24 00:00:00	USD	CAD	1.5207	1.5194	2012-12-24 00:00:00
V	6676	2012-12-24 00:00:00	USD	CNY	8.2774	8.2766	2012-12-24 00:00:00
V	6677	2012-12-24 00:00:00	USD	EUR	1.1761	1.1752	2012-12-24 00:00:00
V	6678	2012-12-24 00:00:00	USD	GBP	0.7246	0.7238	2012-12-24 00:00:00
V	6679	2012-12-24 00:00:00	USD	JPY	120.9	120.879	2012-12-24 00:00:00
V	6680	2012-12-24 00:00:00	USD	MXN	9.0549	9.053	2012-12-24 00:00:00
V	6681	2012-12-24 00:00:00	USD	SAR	3.7507	3.7443	2012-12-24 00:00:00
V	6682	2012-12-24 00:00:00	USD	VEB	716	715.9199	2012-12-24 00:00:00
V	6683	2012-12-25 00:00:00	USD	ARS	0.9997	1.0005	2012-12-25 00:00:00
V	6684	2012-12-25 00:00:00	USD	AUD	1.9033	1.9035	2012-12-25 00:00:00
V	6685	2012-12-25 00:00:00	USD	BRL	2.3599	2.366	2012-12-25 00:00:00
V	6686	2012-12-25 00:00:00	USD	CAD	1.5204	1.5264	2012-12-25 00:00:00
V	6687	2012-12-25 00:00:00	USD	CNY	8.2774	8.2776	2012-12-25 00:00:00
V	6688	2012-12-25 00:00:00	USD	EUR	1.1768	1.177	2012-12-25 00:00:00
V	6689	2012-12-25 00:00:00	USD	GBP	0.7244	0.7245	2012-12-25 00:00:00
V	6690	2012-12-25 00:00:00	USD	JPY	120.95	120.9689	2012-12-25 00:00:00
V	6691	2012-12-25 00:00:00	USD	MXN	9.0549	9.0549	2012-12-25 00:00:00
V	6692	2012-12-25 00:00:00	USD	SAR	3.7507	3.7572	2012-12-25 00:00:00
V	6693	2012-12-25 00:00:00	USD	VEB	716	716.09	2012-12-25 00:00:00
V	6694	2012-12-26 00:00:00	USD	ARS	0.9999	0.999	2012-12-26 00:00:00
V	6695	2012-12-26 00:00:00	USD	AUD	1.9119	1.9112	2012-12-26 00:00:00
V	6696	2012-12-26 00:00:00	USD	BRL	2.3811	2.3719	2012-12-26 00:00:00
V	6697	2012-12-26 00:00:00	USD	CAD	1.5189	1.5159	2012-12-26 00:00:00
V	6698	2012-12-26 00:00:00	USD	CNY	8.2774	8.2766	2012-12-26 00:00:00
V	6699	2012-12-26 00:00:00	USD	EUR	1.1858	1.1851	2012-12-26 00:00:00
V	6700	2012-12-26 00:00:00	USD	GBP	0.7284	0.7282	2012-12-26 00:00:00
V	6701	2012-12-26 00:00:00	USD	JPY	122.026	121.971	2012-12-26 00:00:00
V	6702	2012-12-26 00:00:00	USD	MXN	9.0548	9.0519	2012-12-26 00:00:00
V	6703	2012-12-26 00:00:00	USD	SAR	3.7505	3.7423	2012-12-26 00:00:00
V	6704	2012-12-26 00:00:00	USD	VEB	716.5	716.3999	2012-12-26 00:00:00
V	6705	2012-12-27 00:00:00	USD	ARS	0.9999	1.0002	2012-12-27 00:00:00
V	6706	2012-12-27 00:00:00	USD	AUD	1.9056	1.9057	2012-12-27 00:00:00
V	6707	2012-12-27 00:00:00	USD	BRL	2.4039	2.4119	2012-12-27 00:00:00
V	6708	2012-12-27 00:00:00	USD	CAD	1.5248	1.5299	2012-12-27 00:00:00
V	6709	2012-12-27 00:00:00	USD	CNY	8.2779	8.2786	2012-12-27 00:00:00
V	6710	2012-12-27 00:00:00	USD	EUR	1.1735	1.1741	2012-12-27 00:00:00
V	6711	2012-12-27 00:00:00	USD	GBP	0.7295	0.7298	2012-12-27 00:00:00
V	6712	2012-12-27 00:00:00	USD	JPY	121.723	121.76	2012-12-27 00:00:00
V	6713	2012-12-27 00:00:00	USD	MXN	9.13	9.134	2012-12-27 00:00:00
V	6714	2012-12-27 00:00:00	USD	SAR	3.7509	3.7576	2012-12-27 00:00:00
V	6715	2012-12-27 00:00:00	USD	VEB	716.5	716.5299	2012-12-27 00:00:00
V	6716	2012-12-28 00:00:00	USD	ARS	0.9999	0.9992	2012-12-28 00:00:00
V	6717	2012-12-28 00:00:00	USD	AUD	1.8904	1.8899	2012-12-28 00:00:00
V	6718	2012-12-28 00:00:00	USD	BRL	2.4243	2.423	2012-12-28 00:00:00
V	6719	2012-12-28 00:00:00	USD	CAD	1.5162	1.5072	2012-12-28 00:00:00
V	6720	2012-12-28 00:00:00	USD	CNY	8.2787	8.2776	2012-12-28 00:00:00
V	6721	2012-12-28 00:00:00	USD	EUR	1.1707	1.1698	2012-12-28 00:00:00
V	6722	2012-12-28 00:00:00	USD	GBP	0.7189	0.7183	2012-12-28 00:00:00
V	6723	2012-12-28 00:00:00	USD	JPY	122.05	122.042	2012-12-28 00:00:00
V	6724	2012-12-28 00:00:00	USD	MXN	9.0557	9.048	2012-12-28 00:00:00
V	6725	2012-12-28 00:00:00	USD	SAR	3.7505	3.746	2012-12-28 00:00:00
V	6726	2012-12-28 00:00:00	USD	VEB	717	716.98	2012-12-28 00:00:00
V	6727	2012-12-29 00:00:00	USD	ARS	0.9999	1.0004	2012-12-29 00:00:00
V	6728	2012-12-29 00:00:00	USD	AUD	1.9015	1.9021	2012-12-29 00:00:00
V	6729	2012-12-29 00:00:00	USD	BRL	2.4239	2.4279	2012-12-29 00:00:00
V	6730	2012-12-29 00:00:00	USD	CAD	1.5205	1.5238	2012-12-29 00:00:00
V	6731	2012-12-29 00:00:00	USD	CNY	8.2781	8.2789	2012-12-29 00:00:00
V	6732	2012-12-29 00:00:00	USD	EUR	1.1613	1.1619	2012-12-29 00:00:00
V	6733	2012-12-29 00:00:00	USD	GBP	0.7136	0.7145	2012-12-29 00:00:00
V	6734	2012-12-29 00:00:00	USD	JPY	121.398	121.4539	2012-12-29 00:00:00
V	6735	2012-12-29 00:00:00	USD	MXN	9.1029	9.1029	2012-12-29 00:00:00
V	6736	2012-12-29 00:00:00	USD	SAR	3.7505	3.7597	2012-12-29 00:00:00
V	6737	2012-12-29 00:00:00	USD	VEB	717.2599	717.35	2012-12-29 00:00:00
V	6738	2012-12-30 00:00:00	USD	ARS	0.9995	0.9992	2012-12-30 00:00:00
V	6739	2012-12-30 00:00:00	USD	AUD	1.9077	1.9072	2012-12-30 00:00:00
V	6740	2012-12-30 00:00:00	USD	BRL	2.414	2.4089	2012-12-30 00:00:00
V	6741	2012-12-30 00:00:00	USD	CAD	1.5248	1.524	2012-12-30 00:00:00
V	6742	2012-12-30 00:00:00	USD	CNY	8.2777	8.2773	2012-12-30 00:00:00
V	6743	2012-12-30 00:00:00	USD	EUR	1.1606	1.1598	2012-12-30 00:00:00
V	6744	2012-12-30 00:00:00	USD	GBP	0.7117	0.7114	2012-12-30 00:00:00
V	6745	2012-12-30 00:00:00	USD	JPY	123.139	123.061	2012-12-30 00:00:00
V	6746	2012-12-30 00:00:00	USD	MXN	9.0299	9.0259	2012-12-30 00:00:00
V	6747	2012-12-30 00:00:00	USD	SAR	3.7505	3.7427	2012-12-30 00:00:00
V	6748	2012-12-30 00:00:00	USD	VEB	717	716.98	2012-12-30 00:00:00
V	6749	2012-12-31 00:00:00	USD	ARS	0.9995	1.0002	2012-12-31 00:00:00
V	6750	2012-12-31 00:00:00	USD	AUD	1.9077	1.9083	2012-12-31 00:00:00
V	6751	2012-12-31 00:00:00	USD	BRL	2.419	2.4209	2012-12-31 00:00:00
V	6752	2012-12-31 00:00:00	USD	CAD	1.524	1.5308	2012-12-31 00:00:00
V	6753	2012-12-31 00:00:00	USD	CNY	8.2777	8.2779	2012-12-31 00:00:00
V	6754	2012-12-31 00:00:00	USD	EUR	1.1586	1.1589	2012-12-31 00:00:00
V	6755	2012-12-31 00:00:00	USD	GBP	0.7125	0.7126	2012-12-31 00:00:00
V	6756	2012-12-31 00:00:00	USD	JPY	122.75	122.78	2012-12-31 00:00:00
V	6757	2012-12-31 00:00:00	USD	MXN	9.0299	9.0329	2012-12-31 00:00:00
V	6758	2012-12-31 00:00:00	USD	SAR	3.7505	3.7572	2012-12-31 00:00:00
V	6759	2012-12-31 00:00:00	USD	VEB	717	717.0099	2012-12-31 00:00:00
V	6760	2013-01-01 00:00:00	USD	ARS	0.9995	0.9991	2013-01-01 00:00:00
V	6761	2013-01-01 00:00:00	USD	AUD	1.9072	1.907	2013-01-01 00:00:00
V	6762	2013-01-01 00:00:00	USD	BRL	2.419	2.414	2013-01-01 00:00:00
V	6763	2013-01-01 00:00:00	USD	CAD	1.5246	1.5209	2013-01-01 00:00:00
V	6764	2013-01-01 00:00:00	USD	CNY	8.2777	8.2768	2013-01-01 00:00:00
V	6765	2013-01-01 00:00:00	USD	EUR	1.1586	1.1577	2013-01-01 00:00:00
V	6766	2013-01-01 00:00:00	USD	GBP	0.7125	0.712	2013-01-01 00:00:00
V	6767	2013-01-01 00:00:00	USD	JPY	122.84	122.774	2013-01-01 00:00:00
V	6768	2013-01-01 00:00:00	USD	MXN	9.0299	9.025	2013-01-01 00:00:00
V	6769	2013-01-01 00:00:00	USD	SAR	3.7505	3.7446	2013-01-01 00:00:00
V	6770	2013-01-01 00:00:00	USD	VEB	717	716.9299	2013-01-01 00:00:00
V	6771	2013-01-02 00:00:00	USD	ARS	0.9995	1.0002	2013-01-02 00:00:00
V	6772	2013-01-02 00:00:00	USD	AUD	1.9119	1.912	2013-01-02 00:00:00
V	6773	2013-01-02 00:00:00	USD	BRL	2.456	2.4649	2013-01-02 00:00:00
V	6774	2013-01-02 00:00:00	USD	CAD	1.5356	1.5378	2013-01-02 00:00:00
V	6775	2013-01-02 00:00:00	USD	CNY	8.2777	8.2788	2013-01-02 00:00:00
V	6776	2013-01-02 00:00:00	USD	EUR	1.1612	1.1616	2013-01-02 00:00:00
V	6777	2013-01-02 00:00:00	USD	GBP	0.7113	0.7117	2013-01-02 00:00:00
V	6778	2013-01-02 00:00:00	USD	JPY	123.37	123.391	2013-01-02 00:00:00
V	6779	2013-01-02 00:00:00	USD	MXN	9.0592	9.06	2013-01-02 00:00:00
V	6780	2013-01-02 00:00:00	USD	SAR	3.7505	3.7564	2013-01-02 00:00:00
V	6781	2013-01-02 00:00:00	USD	VEB	715.71	715.7699	2013-01-02 00:00:00
V	6782	2013-01-03 00:00:00	USD	ARS	0.9999	0.9991	2013-01-03 00:00:00
V	6783	2013-01-03 00:00:00	USD	AUD	1.9228	1.9219	2013-01-03 00:00:00
V	6784	2013-01-03 00:00:00	USD	BRL	2.476	2.47	2013-01-03 00:00:00
V	6785	2013-01-03 00:00:00	USD	CAD	1.535	1.5315	2013-01-03 00:00:00
V	6786	2013-01-03 00:00:00	USD	CNY	8.2787	8.278	2013-01-03 00:00:00
V	6787	2013-01-03 00:00:00	USD	EUR	1.1709	1.1699	2013-01-03 00:00:00
V	6788	2013-01-03 00:00:00	USD	GBP	0.7139	0.7135	2013-01-03 00:00:00
V	6789	2013-01-03 00:00:00	USD	JPY	122.98	122.956	2013-01-03 00:00:00
V	6790	2013-01-03 00:00:00	USD	MXN	9.0809	9.079	2013-01-03 00:00:00
V	6791	2013-01-03 00:00:00	USD	SAR	3.7505	3.749	2013-01-03 00:00:00
V	6792	2013-01-03 00:00:00	USD	VEB	717.25	717.22	2013-01-03 00:00:00
V	6793	2013-01-04 00:00:00	USD	ARS	0.9998	1.0006	2013-01-04 00:00:00
V	6794	2013-01-04 00:00:00	USD	AUD	1.9286	1.9288	2013-01-04 00:00:00
V	6795	2013-01-04 00:00:00	USD	BRL	2.4657	2.472	2013-01-04 00:00:00
V	6796	2013-01-04 00:00:00	USD	CAD	1.5346	1.5409	2013-01-04 00:00:00
V	6797	2013-01-04 00:00:00	USD	CNY	8.2777	8.2786	2013-01-04 00:00:00
V	6798	2013-01-04 00:00:00	USD	EUR	1.1702	1.1708	2013-01-04 00:00:00
V	6799	2013-01-04 00:00:00	USD	GBP	0.7156	0.7157	2013-01-04 00:00:00
V	6800	2013-01-04 00:00:00	USD	JPY	123.786	123.878	2013-01-04 00:00:00
V	6801	2013-01-04 00:00:00	USD	MXN	9.0817	9.085	2013-01-04 00:00:00
V	6802	2013-01-04 00:00:00	USD	SAR	3.7505	3.7555	2013-01-04 00:00:00
V	6803	2013-01-04 00:00:00	USD	VEB	717.71	717.7999	2013-01-04 00:00:00
V	6804	2013-01-05 00:00:00	USD	ARS	0.9998	0.9997	2013-01-05 00:00:00
V	6805	2013-01-05 00:00:00	USD	AUD	1.9303	1.9296	2013-01-05 00:00:00
V	6806	2013-01-05 00:00:00	USD	BRL	2.3816	2.3769	2013-01-05 00:00:00
V	6807	2013-01-05 00:00:00	USD	CAD	1.5239	1.5204	2013-01-05 00:00:00
V	6808	2013-01-05 00:00:00	USD	CNY	8.2776	8.2767	2013-01-05 00:00:00
V	6809	2013-01-05 00:00:00	USD	EUR	1.1692	1.169	2013-01-05 00:00:00
V	6810	2013-01-05 00:00:00	USD	GBP	0.7066	0.7065	2013-01-05 00:00:00
V	6811	2013-01-05 00:00:00	USD	JPY	124.626	124.537	2013-01-05 00:00:00
V	6812	2013-01-05 00:00:00	USD	MXN	9.0837	9.0779	2013-01-05 00:00:00
V	6813	2013-01-05 00:00:00	USD	SAR	3.7505	3.7498	2013-01-05 00:00:00
V	6814	2013-01-05 00:00:00	USD	VEB	717.75	717.74	2013-01-05 00:00:00
V	6815	2013-01-06 00:00:00	USD	ARS	0.9995	0.9995	2013-01-06 00:00:00
V	6816	2013-01-06 00:00:00	USD	AUD	1.9376	1.9377	2013-01-06 00:00:00
V	6817	2013-01-06 00:00:00	USD	BRL	2.302	2.31	2013-01-06 00:00:00
V	6818	2013-01-06 00:00:00	USD	CAD	1.5235	1.5307	2013-01-06 00:00:00
V	6819	2013-01-06 00:00:00	USD	CNY	8.2774	8.2774	2013-01-06 00:00:00
V	6820	2013-01-06 00:00:00	USD	EUR	1.1674	1.1679	2013-01-06 00:00:00
V	6821	2013-01-06 00:00:00	USD	GBP	0.7082	0.709	2013-01-06 00:00:00
V	6822	2013-01-06 00:00:00	USD	JPY	124.5	124.508	2013-01-06 00:00:00
V	6823	2013-01-06 00:00:00	USD	MXN	9.05	9.051	2013-01-06 00:00:00
V	6824	2013-01-06 00:00:00	USD	SAR	3.7505	3.7582	2013-01-06 00:00:00
V	6825	2013-01-06 00:00:00	USD	VEB	717.71	717.72	2013-01-06 00:00:00
V	6826	2013-01-07 00:00:00	USD	ARS	0.9995	0.9988	2013-01-07 00:00:00
V	6827	2013-01-07 00:00:00	USD	AUD	1.9383	1.9377	2013-01-07 00:00:00
V	6828	2013-01-07 00:00:00	USD	BRL	2.302	2.2959	2013-01-07 00:00:00
V	6829	2013-01-07 00:00:00	USD	CAD	1.525	1.5235	2013-01-07 00:00:00
V	6830	2013-01-07 00:00:00	USD	CNY	8.2774	8.2768	2013-01-07 00:00:00
V	6831	2013-01-07 00:00:00	USD	EUR	1.1666	1.1656	2013-01-07 00:00:00
V	6832	2013-01-07 00:00:00	USD	GBP	0.7079	0.7073	2013-01-07 00:00:00
V	6833	2013-01-07 00:00:00	USD	JPY	124.5	124.4599	2013-01-07 00:00:00
V	6834	2013-01-07 00:00:00	USD	MXN	9.05	9.0399	2013-01-07 00:00:00
V	6835	2013-01-07 00:00:00	USD	SAR	3.7505	3.7498	2013-01-07 00:00:00
V	6836	2013-01-07 00:00:00	USD	VEB	717.71	717.6699	2013-01-07 00:00:00
V	6837	2013-01-08 00:00:00	USD	ARS	0.9995	1.0002	2013-01-08 00:00:00
V	6838	2013-01-08 00:00:00	USD	AUD	1.9383	1.9389	2013-01-08 00:00:00
V	6839	2013-01-08 00:00:00	USD	BRL	2.302	2.3079	2013-01-08 00:00:00
V	6840	2013-01-08 00:00:00	USD	CAD	1.5236	1.5254	2013-01-08 00:00:00
V	6841	2013-01-08 00:00:00	USD	CNY	8.2774	8.2782	2013-01-08 00:00:00
V	6842	2013-01-08 00:00:00	USD	EUR	1.1675	1.1677	2013-01-08 00:00:00
V	6843	2013-01-08 00:00:00	USD	GBP	0.7079	0.7086	2013-01-08 00:00:00
V	6844	2013-01-08 00:00:00	USD	JPY	124.449	124.449	2013-01-08 00:00:00
V	6845	2013-01-08 00:00:00	USD	MXN	9.05	9.051	2013-01-08 00:00:00
V	6846	2013-01-08 00:00:00	USD	SAR	3.7505	3.7564	2013-01-08 00:00:00
V	6847	2013-01-08 00:00:00	USD	VEB	717.71	717.7599	2013-01-08 00:00:00
V	6848	2013-01-09 00:00:00	USD	ARS	0.9999	0.9999	2013-01-09 00:00:00
V	6849	2013-01-09 00:00:00	USD	AUD	1.935	1.9348	2013-01-09 00:00:00
V	6850	2013-01-09 00:00:00	USD	BRL	2.3041	2.297	2013-01-09 00:00:00
V	6851	2013-01-09 00:00:00	USD	CAD	1.5187	1.512	2013-01-09 00:00:00
V	6852	2013-01-09 00:00:00	USD	CNY	8.2775	8.2768	2013-01-09 00:00:00
